text,label
난 우리 식구가 정말 좋아.,1
오늘 회사 대리님에게 조롱을 당해서 너무 슬펐어.,0
내년에 남편이 은퇴를 하고 그 다음 해에는 내가 은퇴를 할 예정인데 내가 힘들면 올해까지만 다닐까 싶기도 해.,1
아르바이트하는데 진상 고객 때문에 힘이 빠져.,0
엄마가 자꾸만 나한테 엄마를 얼마나 믿느냐고 물어보시더라? 너무 뜬금없었어.,0
은퇴한 나에게 경제적으로나 심리적으로 남편이 든든히 있어줘서 기뻐.,1
사람들이 과연 나를 사랑해서 고백을 하는 걸까?,0
남자친구와의 결혼을 부모님이 반대해서 고민이야.,1
아내가 쌈짓돈으로 내 도박빚을 해결해 줬어. 고맙지만 미안한 마음이 더 커.,0
남자친구와의 사이에 갑자기 아이가 생겼는데 나는 낳고 싶지 않아.,0
내가 급식을 먹는데 국에서 이상한 맛이 나서 먹다 남겼어.,0
나는 미혼부야. 혼자 아들을 키우고 있어. 자꾸 아이에게 미안한 마음만 들어서 괴로워.,0
수학경시대회에서 처음으로 수상을 해서 기분이 날아갈 것 같이 기뻐.,1
원래 기립성 저혈압이 심한데 아내는 내가 꾀병을 부린다고 생각해.,0
둘째가 결혼 한다고 해서 차까지 팔아서 돈을 보태주었더니 돈이 부족하다며 화를 내어서 나는 상처를 받았어.,0
다음 달에 대기업 면접을 보는데 붙을 수 있을 것 같아.,1
절친한 친구가 내 뒤에서 욕을 했어.,0
내 친구가 나를 보면 항상 기분이 좋아진다 했어. 너무 쑥스럽지만 기분 좋더라.,1
남편한테 너무 실망했어.,0
친구들이 나를 만나기 부담스럽다고 하네.,0
이런 상황이 나는 참 불만스럽네.,0
회사 일이 잘 안 풀리다 보니 사장님에게 자주 깨지게 돼.,0
요즘 정말 행복해.,1
나 오늘 짝사랑하는 남자의 번호를 얻었어.,1
인간관계는 무의미한 거 같아. 요즘 친구들이랑 연락도 뜸해지고 만날 사람도 없어.,0
시어머니가 날 정말 배려해주시고 편하게 해줘서 감사해.,1
부사장님께서 내가 어려워하는 일을 맡기셨어.,0
며칠 전에 여자 친구랑 크게 다퉜는데 아직 화가 났는지 조심스럽게 물어봤어.,0
저녁을 먹은 후 이렇게 거실에서 텔레비전을 보면서 가족들과 대화할 수 있다는 것이 참 행복해.,1
직장에서 한순간에 잘려버렸어. 삶의 의욕이 생기지 않아.,0
앞으로 괴롭힘을 당할 때마다 반 친구들이 도와주기로 약속했어!,1
오랜만에 친구랑 브런치 먹으면서 망중한을 즐겼어.,1
개강 파티에서 내가 좋아하는 남자애가 다른 여자에게 애교부리는 걸 보니까 질투가 났어.,0
병원에서 검진을 받았는데 예상보다 면역력이 높다고 하네. 정말 다행이야!,1
내 삶이 너무 행복한 것 같아 하늘을 날아갈 것만 같아.,1
여행 계획 짜는데 우리 가족 모두가 내 말을 수용해 주니까 정말 고맙고 기뻤어.,1
오늘 어떤 친구가 질투심에 다른 친구를 때렸어.,0
몇 년째 뇌사 상태로 누워 있는 아내의 병원비가 부담돼서 결국 산소 호흡기를 떼기로 했어.,0
오늘은 정말 기분이 좋아. 직장동료와 점심을 먹었는데 대화가 즐거웠거든.,1
결혼 생활 내내 힘들어도 자식 때문에 참고 살았지만 이젠 한계인가 봐. 힘들고 외로워.,0
아들 사업이 성공했대서 너무 기뻐.,1
여자 친구와 결혼하고 싶다는 확신이 들었어.,1
은퇴 한지 얼마 안 됐는데 어떻게 살아가야 할지 막막해.,0
친구들이 비싼 시계를 샀다고 자랑하더라.,0
부모님의 지원으로 졸업 후에도 여유롭게 공부하면서 하고 싶은 일을 찾아서 감사해.,1
퇴사 후에 집에서 놀던 남편이 이제 정신 차렸는지 일을 나가서 안심이야.,1
내가 처한 상황이 너무 불합리하게 느껴져.,0
집구석이 콩알만 해. 나도 최 영감 네 같이 저택 같은 집에서 살아봤으면 소원이 없겠어.,0
퇴직 후에 돈벌이가 없으니 나 자신이 너무 한심하네.,0
이런 식으로 취업 준비를 하는 게 맞는 일인지 모르겠어.,0
공장을 운영 중인데 직원 두 명이 폐 질환에 걸려서 너무 죄책감이 들어.,0
따로 학원에 다니며 영어를 공부하고 싶은데 부모님과 자식들을 돌보느라 시간이 없어.,0
나는 이성에 대해 자신감 넘쳐. 나는 너무 멋있는 것 같아.,1
이번 주가 출산 예정일인데 아직 소식이 없네.,1
오늘 성적표가 나왔는데 점수가 높아서 너무 만족스러워.,1
면접을 봤는데 다른 경쟁자들은 다 요건이 좋아서 난 절대로 안 될 거 같아.,0
도대체 내 주변에서 나를 이해해주는 사람이 하나도 없다니 너무 슬퍼.,0
나는 육십대인데도 체력이 되게 좋아. 그래서 체력 건강쪽으로는 자신이 있어.,1
나도 건강이 안 좋은데 배우자가 몸이 아파 내가 돌보아야 할 것 같아.,0
오늘 새로 등록한 학원이 아주 마음에 들어.,1
친구 생각을 하니 마음이 아파.,0
오늘 감사한 일이 있었어.,1
면접에서 또 떨어졌어.,0
새로운 친구를 만나게 됐는데 정말 좋은 사람 같아.,1
이번에 승진했어! 너무 기뻐!,1
나 요즘 정말 행복해.,1
남편이 사업할 때 돈을 많이 써재끼더니  카드로 서비스 받아 생활비를 줄 줄 누가 알았겠어,0
젊었을 때 적금을 들어놓길 잘한 것 같아.,1
친구들이 나를 좋아하지 않는 것 같아서 학교에서 쓸쓸할 때가 있어. 그래도 나에게는 가족들이 있어서 다행이야.,1
이웃집 친구는 벌써 노후 준비를 하고 있더라고. 나랑 동갑인데. 나 자신에게 부끄럽더라고.,0
친구가 하는 카페 사업에 돈을 투자해서 수익을 좀 봐서 너무 기뻐.,1
소득 때문에 너무 외롭고 허탈해. 아무도 못 믿겠고 외로워.,0
친구에게 많이 화가 났어.,0
나는 내 직업에 자부심이 있는데 부모님은 공무원을 하라고 해서 너무 슬퍼.,0
우리 아들은 아빠보다 나를 더 좋아할 거야.,1
나는 지금까지 돈을 많이 모아놨어.,1
우리 애가 엄마는 주책이래.  내가 애를 잘못 키웠어.,0
딸이 교통사고로 병원에 있다고 해서 달려갔는데 큰 사고가 아니어서 안도했어.,1
늙었더니 병도 들고 다리가 아파서 꼼짝을 못하겠어. 허리는 굽고 계단 오르기도 힘들어.,0
부모님이 편하게 노후를 맞이하지 못 하시는 게 모두 다 내 탓인 것 같아.,0
우리 회사는 수평적인 구조 덕분에 일하기가 참 좋은 것 같아.,1
남편이 자신이 유부남인 걸 자각 안하고 술 마시면서 밤늦게 들어보니까 너무 화가 나.,0
어제 티브이에 나온 연예인이 엄청 아픈 병에 걸려서 고생한다니 마음이 슬프면서 다행이라 생각했어.,1
요즘 나 자신이 실망스러워서 견딜 수 없어.,0
요즘 들어서 뱃살이 많이 나와서 걱정되네!,0
친구들을 만났는데 연애 얘기만 하니까 재미 없고 뭔가 외로웠어.,0
아내가 나와 사는 게 지긋지긋하다고 해서 이혼했어. 속상해.,0
곧 결혼하려고 하는데 식장 고르기가 힘드네.,0
직장에서 잘려서 백수가 됐는데 친구들은 아직도 열심히 살더라. 내 처지가 너무 걱정돼.,0
우리 옆집 노인네가 없었으면 어쨌을까 싶어.,1
나는 형을 무조건 신뢰하고 있어 형은 정말 성실한 사람이거든.,1
주말마다 노인정에 와서 나랑 대화하던 청년이 한 달 전부터 안 나와서 외로워.,0
나를 괴롭히던 친구가 갑자기 수업 끝나고 두고 보자고 했는데 아무 일도 없었어. 그래서 다행이야.,1
이번에 딸이 대학교에서 장학금을 받아왔어. 힘들었는데 재정적으로 도움도 되고 너무 기뻐!,1
딸이 언제나 사랑한다고 해 줘서 너무 기뻐.,1
오늘 시험을 못봤는데 엄마가 내 점수가 너무 낮다고 화를 냈어 내가 일부러 그런 것도 아닌데 내 점수가 떨어져서 엄마가 날 미워하나봐.,0
친구들은 가족들과 노년에 관해 얘기한다는데 생각해보니 우리 가족은 그런 적이 없으니까 기분이 씁쓸하네.,0
평소에 가고 싶었던 회사 서류 접수 마감이 오늘이래.,1
집도 없고 모아둔 돈도 없으니 매일 눈물만 흐르네.,0
아들을 따라서 타지로 이사했는데 내가 적응을 못 하니 답답해하네.,0
몇 년 동안 서양화를 배웠는데 이번에 좋은 평을 받았어.,1
엄마한테 야단을 맞고 집을 나간 동생이 오늘 돌아와서 다행이야.,1
수능 점수가 진학하고싶은 대학이 요구하는 점수보다 한참 부족해.,0
대인관계가 늘 어려웠는데 요즘은 쉽게 생각하니 좋은 것 같아,1
수업시간에 나 말고 다른 친구들은 다 자기 때문에 이번 시험은 내가 일등이라고 선생님께 말씀 드렸어.,1
우연히 딸의 전화 통화를 들었는데 내 옆에서 간호하는 게 돈 때문이었어.,0
의사가 삼 년 동안 혼수상태였던 아내가 곧 깨어날지도 모른다고 말했어! 너무 기뻐!,1
나는 왜 친구들이랑 잘 지내지 못할까? 내가 너무 지긋지긋해.,0
퇴직 후에 삶의 이유를 못 찾겠어.,0
가족 때문에 감동해서 오늘 많이 울었어.,1
다행이야. 내가 이번에 상사에게 제시한 방안이 괜찮았나 봐.,1
내 친구는 아직도 갱년기 때문에 나와 자기를 비교하며 괴로워해서 걱정이야.,0
나 로또 했는데 이번에 일 등에 당첨되었어. 너무 기뻐!,1
장년 이후에는 나를 위해 살고 싶었는데 가족들 지켜보면 그게 가능할까 싶어. 지금부터라도 나를 위한 목소리를 내야 할 필요성을 느껴.,0
몸이 아픈게 나아지지도 않고 이렇게 아픈 채로는 살기 싫어.,0
대화의 중요성이 이렇게 큰 줄 예전에는 미처 몰랐어. 남편과 대화를 했는데 내가 너무 내 생각만 했던 것 같아.,1
부모님께서 물려주신 작은 땅으로 드디어 은행 대출을 다 갚았어. 너무 기뻐.,1
건강이 좋지 않아서 산 속 생활을 하다 보니 너무 외롭고 친구들을 볼 수 없어 외톨이가 된 것 같아.,0
요즘 회사 사정이 어렵거든. 해고를 당하지 않을까 불안하네.,0
여자친구가 갑자기 이유도 말해주지 않고 이별 통보를 해왔어.,0
나 오늘 취업에 성공해서 기뻐.,1
다른 사람들과 성 정체성이 다르다는 이유로 회사에서 해고를 당했어. 너무 억울해서 눈물만 나.,0
문제가 많은 프로젝트에 최종 결정을 내려야 하는데 어떤 게 맞는지 모르겠어.,0
선생님은 매일 나한테만 뭐라고 하셔. 너무 화가 나.,0
지금 한창 결혼 준비 중인데 생각보다 순조로워.,1
엄마에게 칭찬받고 싶어.,0
젊었을 때 저금 안 하고 즐기니까 돈은 없고 병만 남아서 속상해.,0
이번에 교수님이 우리 조 팀플레이 발표를 들으시더니 참신하다고 칭찬하셨어. 에이 플러스를 기대해도 되겠어.,1
와! 정말 신난다. 내일 여자친구랑 첫 데이트가 예정되어있어.,1
새 직장이 아주 마음에 들어! 매일 너무 충실하고 즐겁다.,1
노후를 위해 열심히 저축하고 투자한 덕분에 지금 여유롭게 사는 것 같아 만족스럽고 기뻐.,1
마트에 갔다가 중학교 때 친구를 우연히 만났는데 나랑 같은 아파트에 살고 있더라고.,1
지금 신랑과 결혼하게 된 것은 정말 행운이었어. 신랑에게 늘 감사하는 마음이 들어.,1
부모님이 술 마시고 자주 때리시는데 어떻게 대응해야 될지 모르겠어.,0
이번에 성과급 최고 등급 받았어.,1
결혼식에 꼭 와주었으면 했던 친구가 우리의 결혼은 못마땅하게 여겨서 오지 않아서 상처받았어.,0
아빠한테 치킨 먹고 싶다고 했더니 바로 사다 주셨어. 내 말을 기억해 준 아빠한테 고마워.,1
예전에 다니던 회사가 문을 닫았대. 자칫 내가 큰일날 뻔했는데 다행이야.,1
어렸을 때 날 괴롭혔었던 친구랑 같은 반이 되어서 얘기를 나눴어.,1
앞집 아가씨는 고맙게도 우리 노부부에게 많은 관심을 가져 줘.,1
아내가 일이 없이 집에 있는 나를 볼 때마다 한숨을 쉬는데 스트레스야.,0
일도 못하고 이렇게 병원신세만 지다 죽을까 두려워. 모든 게 후회스러워.,0
이메일을 잘못 보냈는데 다행히 거래처에서 읽기 전에 발송 취소를 했어. 너무 다행이야.,1
대장 내시경 중 혹을 제거한 후 경과를 기다리는 동안 너무 마음 졸였는데 악성종양이 아니라서 정말 다행이야.,1
오빠만 편애하는 거 너무 싫어.,0
난 우리 학교를 좋아해.,1
이번에 새로운 직장에 들어가게 됐어. 잘 적응할 수 있을지 걱정돼.,0
사람을 대하는 게 어려워졌었는데 대인관계엔 문제가 없어서 다행이야.,1
요즘 회사 출근하는 게 너무 괴로워.,0
내 체력 정도면 손주를 업고 다녀도 될 것 같아.,1
친구가 호프집 아르바이트를 소개해줘서 하고 있는데 너무 힘들어. 괜히 한 것 같아.,0
내가 힘들다고 하면 남편은 자기도 힘드니 투덜대지 말라고 해.,0
직장에서 연차가 쌓였는데도 자꾸 실수를 해. 업무를 하기가 두렵고 스트레스받아.,0
엄마가 아끼는 화분을 떨어뜨렸는데 가까스로 붙잡았어. 안 깨서 다행이야.,1
난 지금의 성적과 석차를 유지하고 싶은데 부모님은 계속 더욱 높은 성적을 윈하셔 부모님이 너무 욕심이 많으신 거 같아.,0
수술해서 입원 해 있는데 전에 있던 회사 동료들이 단체로 문병을 왔어.,1
뜨개질해서 번 돈이 벌써 일억이 됐어. 정말 대단하지 않아?,1
선물로 누나에게 머리띠를 선물했는데 쓰레기통에서 봤어. 내가 버려진 것 같은 기분이야.,0
아빠한테서 내 자식이 아니었으면 차라리 나았겠다는 말을 들었어.,0
가족들 간에 인기투표를 했는데 아무래도 내가 일등일 것 같아.,1
딸아이가 엄마 생일이라고 갈비찜을 만들어 줬는데 얼마나 맛있는지 국물까지 남김없이 먹었네.,1
남편이 은퇴 후에 장사하고 싶다네.,1
집에 가면 매일 싸우고 시끄러운데 친구랑은 아직은 크게 싸운 일이 없거든.,1
애가 고등학생이 되니 철이 좀 들었는지 말이 좀 통하기 시작했어.,1
나도 이제 다 컸는데 계속 어머니가 애취급 하니까 부끄럽고 민망해.,0
내가 참여한 프로젝트가 아주 잘 될 거 같아.,1
오늘도 공부하다가 잤어.,0
우리 부모님은 내가 반 애들에게 어떤 취급을 당하는지 관심도 없어.,0
나이 먹고 직장도 없고 할 일 없이 지내다 보니 너무 힘들어.,0
오늘 친구들이 나를 화장실에 가뒀어. 나 혼자 새벽까지 울었어.,0
방학 때 예습을 했더니 근래 고등학교 수업이 쉽게 느껴져. 수업 듣기 정말 편하다.,1
나 요새 취업 때문에 미치겠어!,0
폐암으로 판정이 났는데 아들은 담배를 끊고 쾌적한 환경을 만들기 위해 노력했어.,1
미국에서 공부하던 언니가 들어온대. 자주 못 봐서 아쉬웠는데 너무 좋아.,1
신랑이 어제 술을 먹고 인사불성이 돼서 들어왔지 뭐야.,0
전과 달리 이젠 퇴근하면 나를 기다려주는 아내랑 두 아이가 있어서 행복해.,1
어떡해. 차사고로 부모님이 많이 다치셨대.,0
미국에 유학 갔던 죽마고우를 정말 오랜만에 만나게 됐어.,1
입사한 지 한 달도 안 됐는데 부득이한 회사 사정이 있다며 해고당해서 당혹스러워.,0
나이가 드니 우울증이 생긴 것 같아. 당장 금전적인 문제가 해결돼도 이 슬픈 감정이 나아질 것 같지가 않아.,0
시험을 잘 보지 못해서 부모님께 혼날까 봐 걱정했는데 오히려 다독여 주셔서 다행이야.,1
대학 졸업만 하면 취직이 될 줄 알았는데 집에서만 있으니 죄책감이 들어.,0
나는 내 친구가 엄마와의 관계가 좋지 않아 괴로워하는 걸 보면 이해가 안 가.,0
남편이 남의 부탁을 거절 못해서 손해만 보고 들어와. 정말 화가 나.,0
가족에게도 따돌림을 상담하고 싶은 생각이 들지 않아. 따돌림을 당해서 우울해.,0
오랜만에 집에 온 딸이 밥도 두 그릇씩 먹고 잠도 늦게까지 푹 자는 걸 보니 마음이 따뜻해져.,1
사람들이 나를 불쌍하게 볼까 봐 싫어서 피하게 돼.,0
드디어 내일 회사 마지막 출근이야. 마음이 너무 편안해.,1
회사에 종일 일은 안 하고 상사들에게 아부만 하는 직원이 한 명 있어. 정말 가식적이라 웃음이 나.,0
젊었을 때 건강을 신경 쓰지 않아서 지금 당뇨에 걸린 게 너무 억울해.,0
천식 때문에 공부에 집중이 안 돼서 이번에 성적이 떨어졌어. 너무 슬퍼.,0
혼자가 편하다고 한 적이 있는데 너무 후회가 돼.,0
아 이제 어떻게 살아가야 하지? 허리가 말을 안 들어.,0
미경이는 이번에 시험에서 다 찍었는데도 다 맞은 거 있지? 진짜 나는 엄청 열심히 했는데 억울해 죽겠어.,0
난 누군가와 굳이 가까이 지내고 싶지 않아. 나에게 신경을 꺼줬으면 좋겠어.,0
동생이 자꾸 내 옷을 마음대로 입어. 그래서 화가나.,0
부모님과 떨어져 직장생활을 하고 있는데 퇴근 후 집에 오면 너무 쓸쓸해서 들어가기 싫어져.,0
어제 친구안테 돈을 빌렸는데 오늘 필요하니 달라고 하네.,0
근무하고 있는 아르바이트 사장님께 인정을 받아서 원하는 만큼 일할 수 있게 되어 다행이야.,1
오랜만에 나의 가장 친한 친구랑 술도 마시고 노래방도 가고 신나게 놀았어.,1
신체적인 장애 때문에 사회적 지위를 박탈당했어.,0
짜증 나고 살기가 싫어.,0
학교가기가 두려워. 친구들이 나만 괴롭히고 따돌려 나는 학교에 가면 친구가 없어. 내가 정말 약해보이는가봐.,0
그동안 성실하게 저축한 것이 있어서 미래가 안심이 돼.,1
소득이 적어서 내가 할 수 있는 게 제한적이야.,0
학부모 면담 때문에 딸 아이 학교에 갔는데 나를 보고도 모른 체하더라. 정말 속상해.,0
배우자의 건강이 약해져서 부양하고 돌보아야 하는데 잘 못 하는 나 자신이 너무 싫어.,0
어제 수능을 너무 잘 봤어. 그 동안의 노력을 보상받은 느낌이야.,1
나는 수학 쪽지 시험에서 또 꼴등을 했어. 난 정말 공부를 못해.,0
육십이 되니 주변에서 건강관리 하라는 말을 듣는 게 너무 지겨워.,0
성적이 좋지 않게 나왔는데 엄마가 찾지 않아서 안심이야.,1
지금 전공하는 과는 취업이 너무 어려워서 고민이야.,0
얼마 전에 상조에 가입했어. 자식들의 부담을 덜어서 마음이 놓여.,1
노년에 접어들었지만 아픈데가 없으니 감사한 마음이야.,1
잠시 내 자취방에 신세를 지겠다는 친구가 나갈 생각도 않는데다 코까지 심하게 골아.,0
면접에 최종 합격해서 다음 달부터 출근이야 너무 기뻐,1
오늘 업무 마치고 같이 한잔해야겠어.,0
딸이 이번에 대학교를 수석으로 입학했어. 전액 장학금을 받아서 등록금 걱정이 없어서 너무 기뻐.,1
취업에 성공한 친구들을 보면 어떻게 할 수 있었는지 부러우면서도 질투가 나.,0
요새 나이가 들어서 그런지 몸이 여기저기 아파.,0
이모께서 쌀 사는 데 보태라고 돈 보내주셨어. 생각지도 못한 도움이라 감사하네.,1
나 지금 만나는 여자랑 너무 잘 맞아.,1
동호회에 가입했는데 고향에 온 듯 마음이 편안해.,1
내가 자주 타는 버스의 버스기사가 나를 정말 많이 배려해줘서 너무 고맙고 기분이 좋아.,1
요즘 연애하기 너무 어려운 거 같아.,0
계속 나이는 먹어 가는데 나를 불러주는 곳은 없어. 앞으로 어떻게 살아야 할지 걱정이야.,0
나 요즘에 너무 힘들어.,0
진로를 선택하는데 도움을 받을 곳이 없어 고립된 느낌이야.,0
이번에 남편이 승진해서 기분이 너무 좋아.,1
출산할 때 혼자는 두려워 할까 봐 무서웠는데 남편이랑 엄마가 곁에 있어 준대. 마음이 놓여.,1
요새 밴드 모임에 참석하니 매우 재미있고 흥미로워.,1
오늘은 내 생일인데 엄마께 감사드리는 마음에 엄마를 위한 케이크를 준비했어.,1
자식들이 모두 좋은 대학을 나와 직장을 잡아 보람 차.,1
이제는 직장 일에 익숙해져 매사가 느긋해.,1
친구들은 조건 좋은 남자랑 결혼하는 게 인생의 성공이라고 생각하는 것 같아.,0
나 너무 외로운데 어쩔 방법이 없어 괴롭네.,0
난 그런 멋진 남자가 내 남자친구이자 곧 내 남편이 된다는 게 너무 감사해.,1
나이가 들면서 업무 강도가 세지는 것 같아.,1
나는 친구가 없어. 다들 나를 멀리해. 슬퍼.,0
다리에 장애가 있는 아들 부부하고 사는데 내 느낌인지는 모르지만 며느리가 나를 귀찮아하는 거 같아.,0
아까 아내가 물어볼 때 거짓말로 둘러댔는데 눈치 채지 못한 것 같아서 다행이야.,1
요즘 수영을 새로 배우고 있는데 칭찬을 많이 들어서 기분이 좋아!,1
며느리가 그동안 유방암 치료를 받고 있었나 봐. 왜 나에겐 말을 안 했을까.,0
약 기운 때문에 졸린데 딸이 자꾸 말을 거네. 스트레스 받아.,0
신고하려고 학교 폭력 증거를 모았는데 뺏겨 버려서 방법이 없네.,0
노후자금으로 연금저축 가입했던 게 있는데 잘못 가입했어.,0
아들이 사춘기가 이제 끝난 거 같아서 안심이야.,1
아내가 여태 참고 살았다며 이혼을 하자고 하는데 자식들도 엄마 편만 들어. 너무 외롭고 허탈해.,0
요즘 내 아들이 게임을 너무 많이 해서 뭐라고 해야 하는데 한창 예민할 시기라 조심스럽네.,0
지금까지 힘들게 살아온 날들이 너무 감사하게 느껴져.,1
교육을 받고 싶은데 노인교육에 대해 재정지원을 확대하는 법안이 통과되지 않아서 실망했어.,0
엄마와 아빠의 사이가 좋아졌어. 평소에 자주 싸우셨는데.,1
엄마가 술 먹고 또 때렸어. 나도 엄마를 때렸고 지금 후회하고 있어.,0
어릴 때 잘못된 습관으로 자궁에 문제가 생겨서 애를 갖지 못하게 되었어.,0
그 사람이랑 결혼하고 시간이 지나니까 좀 생활이 안정되어서 마음의 여유가 생긴 거 같아.,1
이번 시험 점수가 떨어지지 않아서 다행이야.,1
일하다 아파 병원에 실려 갔을 때 바로 남편이 달려와 옆에 있어주어서 고마웠어.,1
어머니가 너무 공부하는 것에 시시콜콜 간섭하셔.,0
내가 못 배워가지고 이렇게 한심하게 사는 것 같아서 속상해.,0
서류 전형에서 친구만 합격했다는 소리를 들었어.,0
자기가 조금만 어렵고 귀찮은 일이면 다 나한테 떠넘겨. 내가 아주 우습나 봐.,0
아픈 가족의 병원비로 나가는 돈이 많아서 감당하기가 너무 힘들어 속상해.,0
내 아내는 당뇨 합병증으로 지금은 고생하고 있지만 나보다 더 오래 살 게 분명해.,1
목 디스크로 통증이 지속하여 병원을 찾았는데 경험 많은 전문 의사에게 치료를 받게 되어서 다행이야.,1
나 이번 달부터 연금 받거든. 그래서 느긋하게 여행 좀 다녀볼까 하고 알아보고 있어.,1
친한 친구가 결혼하는데 축의금을 얼마나 해야 할지 고민이야. 다른 친구한테 물어보니까 백만 원 한다고 하더라고.,0
내가 아파서 이렇게 있는데 아들놈이 돈 빌려달라고 와서 너무 화가 났어!,0
나랑 완전 잘 맞는 친구가 한 명 있는데 이 친구는 만날 때마다 항상 즐거워.,1
이번에 건강에 좋다는 약을 먹고 나니 피로감이 훨씬 없어져서 날아갈 것 같아.,1
김 부장님이 실장님하고 나 때문에 언쟁을 벌이셨어.,1
우리 딸은 어디에 내놓아도 부끄럽지 않은 딸로 자랐다고 자신할 수 있어.,1
수학 만점이라는 게 믿기지 않아.,1
오랜만에 형제들을 만나서 술 한잔해서 기분이 좋아.,1
많이 힘들어. 친구들이 모두 나를 따돌리기 시작했어.,0
노후준비를 잘해야 마음이 놓일 것 같아.,0
결혼한 지 삼 년이 넘었는데 남편이랑 사는 게 너무 힘들어.,0
우리집은 아버지가 돌아가셔서 가난한고 힘든데 오늘이 더욱 힘들었어.,0
나 올림피아드에서 금상 탔어! 그동안 고생이 헛되지 않아서 너무 기뻐.,1
남편과 뜻이 안 맞아서 이혼했어.,0
이번에 대기업 면접을 봤었는데 솔직히 별로 기대 안 했거든. 근데 아까 최종 합격했다고 연락이 왔어!,1
요즘은 아주 사는 게 기분이 좋아.,1
건강을 챙기느라 빠짐없이 비타민을 먹고 있어.,0
온 몸에 혹이 나는 신경섬유종으로 너무 힘들고 이런 내 모습이 너무 싫어. 차라리 죽고 싶어.,0
나 딸애 때문에 속상해 죽겠어.,0
내가 방광암이라니. 절망적이야.,0
방금 소매치기를 당해버렸어. 지금 이 순간이 너무 혼란스러워.,0
간이 안 좋아져서 얼마 전에는 아예 입원을 권유받았어. 너무 후회돼.,0
육십 대로 접어드니 사람들과 의사소통이 끊긴 기분이야. 인생이 너무 외로워.,0
학교에서 애들이랑 오해가 생겼는데 가족들이 함께 해결해 주려고 하니까 힘이 나.,1
직장 상사가 일적인 외에 일도 시켜서 화가 나.,0
회사에 일이 많아 휴가를 못 갔는데 오늘 상여금이 나와서 기뻐.,1
드디어 원하던 직장에 취직했어. 삼 년을 꼬박 준비했는데 이제 꿈을 이뤘어.,1
난 비밀을 내 친구에게 서슴없이 털어놓을 수 있어서 기뻐.,1
요즘 친구들한테 연락이 많이 와서 기쁜 것 같아.,1
며칠 전에 산부인과에서 한 검사를 통해 내가 임신했다는 걸 알게 돼서 너무 기뻐.,1
나 좀 잘못한 일이 있어.,0
이제 조만간 수능인데 점수가 생각만큼 안 나와 이대로라면 재수해야 할 것 같아.,0
이번에 내가 동호회 회장이 됐어. 예전보다 훨씬 좋은 모임으로 만들 거야.,1
새로운 팀장님이 일을 잘하는 분이라 안심돼.,1
나 정말 계획의 신인가 봐!,1
계속 회사에만 다니니까 연애를 하고 싶은데 기회가 없어. 이러다 연애도 못 하고 나이만 들 것 같아.,0
벌써부터 노후 준비해야 하는 것이 맞는 선택인지 모르겠어. 불안해.,0
직장 내에서 왕따를 당하는 것 같아.,0
업무 스트레스가 너무 심해서 병이 생기는 바람에 회사를 그만뒀어. 이제 마음이 편해.,1
동아리 여자 후배가 이성적으로 마음에 들어. 우리는 성격도 잘 맞는 것 같아.,1
난 계속 놀고 싶은데 학원을 가야하는 게 괴로워.,0
문과와 이과 중에서 내 적성에 맞는 게 뭔지 모르겠어서 혼란스러워.,0
부모님께 남자 친구와 있던 걸 들켜버렸어. 부모님이 헤어지라고 하셔.,0
나 오늘도 실수를 너무 많이 해서 슬퍼.,0
왜 자꾸 옆집이랑 비교해 가며 재산의 크기를 설명하는지 자식들이 이럴 땐 참 미워.,0
과장님이 나한테 맨날 잔심부름을 시키는 게 짜증나서 실수인 척하고 다른 물건을 사 왔어. 너무 짜증 나.,0
학폭위가 열리기 직전 가해자들로부터 성의 없는 사과 문자를 받았어.,0
친구들과 여행을 가기로 했는데 사정이 생겨서 나만 못 갔어.,0
자율적으로 일하는 좋은 팀원들을 만나서 감사해.,1
우리 올케가 전화해서 연신 미안하다고 사과를 하네.,0
늙는 게 참 서러워.,0
다행히도 아직 크게 아픈 적이 없었네.,1
내가 꾸준히 자식들 위해서 저축과 노후 연금을 들어서 천만다행이야.,1
아픈 친구와 연락이 오래 닿지 않아서 걱정했는데 퇴원했대서 다행이야.,1
폐암 진단을 받았어. 담배를 피운 적이 없는데 너무 억울해.,0
많은 사람의 대인관계에서 적응이 어려운 성격이라 외로운 느낌이 들어.,0
얼마 전 친구와의 오해로 다툼이 있었어.,1
난 돈도 없고 너무 가난해. 난 앞으로도 돈을 많이 벌지는 못할 것 같아.,0
드디어 스무 살이 되어 첫 여자친구를 사귀게 되었어요!,1
나이 먹어가는 것이 꼭 나쁘지만은 않아. 세상을 바라보는 관점이 좀 편안해졌어.,1
잃어버린 줄 알았던 강아지가 우리 집에 다시 되돌아 왔어!,1
마을 대표로 노래자랑을 나가라는 추천을 받았어.,1
우리 부부는 아직 아이 계획이 없는데 말이야.,0
가족들 모두 살이 너무 많이 쪄서 이번 달부터 함께 등산하기로 했는데 기대돼.,1
회사를 그만둘 때 걱정 많았는데 프리랜서하면서 많은 일들을 맡았어. 좋은 시작을 한 것 같아서 기분이 좋네.,1
아이를 잃고 자식들 없이 혼자 살다 보니 많이 물러져서 취약해.,0
직장에 다니는 게 너무 스트레스를 받고 힘이 들어.,0
결혼하고 나서 마음이 편안해졌어.,1
딸이 유학에서 돌아올 거야. 몇 년간 눈을 보며 얘기하지 못했는데 이제 볼 수 있다니 즐거워.,1
